business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,is_restaurant
VgzUV3dhshQYW8POUOkHbg,Asian Spices,1928 McKelvey Rd,Maryland Heights,MO,63043,38.713591,-90.4534752,3.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True'}","Food, Grocery","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",True
lj-E32x9_FA7GmUrBGBEWg,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,366,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'""}","Bars, Pizza, Nightlife, Cocktail Bars, Italian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True
x5MgKsNCa6BPZONvxJC3Pg,Wendy's,10710 Page Ave,St.Louis,MO,63132,38.6919411,-90.397547,2.5,23,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'HasTV': 'True'}","Burgers, Fast Food, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:45'}",True
fEhjxZMXFxM3Mh4ZHZ55nA,Plato Cafe,5912 Hampton Ave,Saint Louis,MO,63109,38.5776046,-90.2938091,3.5,5,0,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False'}","American (Traditional), Coffee & Tea, Restaurants, Food","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}",True
0LqrF27HyTzndMKJSSpFdg,Ol School Smokehouse,7565 S Lindbergh Blvd,Saint Louis,MO,63125,38.5040399407,-90.3221111204,4.5,47,0,"{'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False'}","Barbeque, Restaurants, Sandwiches, Salad, Chicken Wings, Diners","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",True
pcQmfH0EWa8gXOW9TfD1xw,ALDI,1335 Bass Pro Dr,St. Charles,MO,63301,38.7719978,-90.4955474,3.0,9,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Food, Discount Store, Grocery, Fruits & Veggies, Shopping, Beer, Wine & Spirits, Organic Stores, Meat Shops, Specialty Food","{'Monday': '0:0-0:0', 'Tuesday': '8:30-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '8:30-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",True
myDKHLe3evyexd7d868xmw,J & C Bbq and Blues,304 S Florissant Rd,Ferguson,MO,63135,38.7395782885,-90.3032816341,3.5,18,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'GoodForDancing': 'True', 'HasTV': 'True', 'Smoking': ""u'no'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'WiFi': ""u'free'""}","Food, Arts & Entertainment, Nightlife, Barbeque, Beer, Wine & Spirits, Restaurants, Jazz & Blues","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-23:0'}",True
SwPoeln3QS9H9cVjHXVoQg,China Wok,4269 Bayless Ave,Saint Louis,MO,63123,38.548558,-90.291763,4.0,43,1,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'NoiseLevel': ""'quiet'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Chinese, Restaurants","{'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '11:30-22:0'}",True
DvKAbgsYBhxymDY78_uwzw,ALDI,12145 Manchester Rd,Des Peres,MO,63131,38.6039806991,-90.4386457801,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Food, Meat Shops, Grocery, Organic Stores, Beer, Wine & Spirits, Discount Store, Shopping, Fruits & Veggies, Specialty Food","{'Monday': '0:0-0:0', 'Tuesday': '8:30-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '8:30-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",True
Y8MkrQrmSQ0vVdcqiyrBRg,Olive Supermarket,8041 Olive Blvd,Saint Louis,MO,63130,38.6738461,-90.344489,3.5,59,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False'}","Imported Food, Grocery, International Grocery, Ethnic Food, Food, Specialty Food","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",True
Ecx9KSzfDQ1qCEZGeyITsw,Auntie Anne's,165 W County Ctr,Des Peres,MO,63131,38.5998968,-90.4472611,4.0,5,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True'}","Pretzels, Restaurants, Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",True
EGq4IvySG57-OJ13cZn7Kg,Maggie O'Brien's Sunset Hills,"3828 S Lindbergh Blvd, Ste 118",Sunset Hills,MO,63127,38.548732,-90.404631,3.5,48,1,"{'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': None}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'GoodForKids': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'Alcohol': ""'full_bar'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True'}","Barbeque, Pubs, Nightlife, Bars, Irish Pub, American (Traditional), Restaurants","{'Monday': '11:0-1:30', 'Tuesday': '11:0-1:30', 'Wednesday': '11:0-1:30', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '11:0-1:30', 'Sunday': '10:0-0:0'}",True
osL7qIVyk-WCdK9qiPTS5A,Whole Foods Market,1160 Town And Country Crossing Dr,Town and Country,MO,63017,38.622092,-90.515871,4.0,93,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'None', 'GoodForKids': 'True'}","Food, Grocery, Meat Shops, Specialty Food, Health Markets, Organic Stores","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '7:0-15:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '8:0-21:0'}",True
URNDmqSU80Ig-930yfKHoQ,Trueman's Sports Bar,1818 Sidney St,Saint Louis,MO,63104,38.602896,-90.2152357,3.5,91,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Bars, Pubs, American (Traditional), Sports Bars, Nightlife, Restaurants, Waffles","{'Monday': '11:0-1:30', 'Tuesday': '11:0-1:30', 'Wednesday': '11:0-1:30', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '11:0-1:30', 'Sunday': '11:0-0:0'}",True
p_JcylEbz2yZiJnGOYXEvg,Park Avenue Coffee,"4240 Duncan Ave, Ste 100",Saint Louis,MO,63110,38.6347776,-90.2516581,4.0,29,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False'}","Cafes, Coffee & Tea, Juice Bars & Smoothies, Food, Breakfast & Brunch, Bakeries, Restaurants, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0'}",True
T1RGDX67gMCmzJ3cSTJwpA,Eni's Pizza,6203 Gravois Ave,St Louis,MO,63116,38.5751901132,-90.2783677549,4.5,15,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Pizza, Restaurants","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",True
cISbIDs91wFhlNCdnEGNpw,Cecil Whittaker's Pizzeria,11648 Dorsett Rd,Maryland Heights,MO,63043,38.71405,-90.4267,3.5,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'BYOB': 'False', 'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Pizza","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '9:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",True
4nDVM0XqWrcKQbMYlXDWCg,Urban Chestnut Brewing Company,4465 Manchester,Saint Louis,MO,63110,38.6267192,-90.2611974,4.0,383,1,"{'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'loud'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Modern European, Breweries, Food, German, Restaurants, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-19:0'}",True
jM2gvCup1_I6R3M9ielXMQ,CVS Pharmacy,7334 Lindbergh Blvd,Saint Louis,MO,63125,38.506,-90.3272,2.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}""}","Drugstores, Shopping, Health & Medical, Convenience Stores, Pharmacy, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True
eJMd8kKcPOLhhA32Lm7fWw,Charleys Cheesesteaks,178 W County Ctr,Des Peres,MO,63131,38.6030589,-90.4469757,3.5,8,1,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Cheesesteaks, Fast Food, Sandwiches, American (Traditional)","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",True
db2Gro2VPPecFA7nESsvxw,Domino's Pizza,2181 Droste Rd,Saint Charles,MO,63301,38.7870423,-90.5119572,1.0,10,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Chicken Wings, Pizza, Sandwiches, Restaurants","{'Monday': '10:30-1:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-1:0'}",True
AamfzJ46T57ck-Qr5B7fAA,Tastebudz Grille,1156 Shackelford Rd,Florissant,MO,63031,38.812583599999996,-90.3467513,3.5,14,1,"{'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'BYOB': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False'}","Restaurants, American (New), American (Traditional), Wraps","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-19:45'}",True
D9nOJiHGnEOSYGNSn2FRNA,El Maguey Mexican Restaurant,1151 S Duchesne Dr,Saint Charles,MO,63301,38.7860747,-90.5159809,4.0,55,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Mexican",,True
2YowFoVtjOiZftrCldUyWA,Fit-Flavors,8566 Eager Rd,Saint Louis,MO,63144,38.628205,-90.340526,4.0,46,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'quiet'"", 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'AcceptsInsurance': 'False', 'DriveThru': 'True'}","Caterers, Event Planning & Services, Dietitians, Live/Raw Food, Food, Health & Medical, Gluten-Free, Restaurants, Health Markets, Food Delivery Services, Specialty Food, Nutritionists","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",True
fBNAR1lquwEEqruuR16UqQ,7-Eleven,13491 Olive Blvd,Chesterfield,MO,63017,38.6804826061,-90.4987567663,3.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Gas Stations, Convenience Stores, Coffee & Tea, Service Stations, Automotive, Gas Stations, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True
